"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION",0.0253102858616372,1,0.352487857583619,0.608234442871951,1.19729194119805,937,"PAXIP1,AICDA,SIRT5,SCMH1,APBB1,USP21,UTY,BRCA1,ZNF445,H4C2,PRMT6,FOXA1,H2BC3,MYBBP1A,PRKCA,PIWIL4,H4C8,TGM2,ACTB,CHAF1A,BCL7A,KDM5D,TDRD12,LRIF1,H4C9,SIRT6,TASOR,LSM11,SATB2,HPF1,CDC45,H4C14,ZNF462,TOPBP1,L3MBTL2,LRWD1,TRAPPC12,H2AC17,L3MBTL4,MTA1,PHF21A,HDAC9,TAF1C,CBX8,GRWD1,EPOP,CHAF1B,JDP2,CHD5,PARP10,CHD9,MBD3,C17orf49,KDM4A,EYA4,H2BC15,APOBEC2,MCM2,SUV39H2,SMARCE1,JAK2,KDM4D,TBP,FAM50B,TP63,MOV10L1,MED8,FBL,NPM3,METTL23,GTF2E1,H4C5,MED16,H2BC13,CDK2,LMNB2,RAD51C,SPHK2,RNF40,ATXN7L3,BCORL1,SUPT16H,CENPE,BCL6,SETMAR,H2BC17,EEF1AKMT1,TOX,DPF1,EEF1AKMT2,CBX4,SETD1B,BRDT,FIRRE,CASC11,GPX1,H4C4,INO80B,SMARCA4,DPF2,AXIN1,PTENP1-AS,FBXL19,H2AC6,PWWP3A,ITGB3BP,SUPT4H1,UBE2A,CHD8,ACTR5,TERF1,SMARCD2,CENPH,JADE2,MED17,BUB1,BRCC3,VRK1,EED,RCCD1,MTHFR,H2BC4,TAF3,SENP6,KDM6B,NSMCE3,ZRANB3,TAF11,PRKCB,PHF8,PRMT1,ZNFX1,CHEK1,IRF4,PRIMPOL,METTL21A,SS18L1,MIER2,RHNO1,HDAC4,PCID2,KDM2B,NAA40,H2AC11,HMGA1,CDAN1,ASIP,DTX3L,HDAC2,MED29,SNAI1,DAXX,PAK1,MED27,USP49,PKN1,RAG2,TFAP2C,HMG20A,H3C7,METTL22,PRDM8,PRMT5,MLLT6,TCF4,SMARCD3,BANF1,NSMCE4A,MED22,CBX6,KDM5A,CHD7,SMARCB1,H1-3,POLR1E,KAT2B,CREBBP,RPS6KA4,MCM3AP,HDAC5,KDM1B,TRIP12,CENPX,EEF1AKMT3,SIRT2,TAL1,MED14,CARM1,GLMN,ACTL6A,HDAC3,RBBP7,TASOR2,EYA3,APEX1,HELLS,MED25,KANSL1,SMARCD1,PCGF6,ZMYND8,ESR1,ATAD2B,TBL1XR1,ATF7IP,ATRX,SSRP1,BICRAL,HIPK2,KMT2D,PRMT7,PAX6,MLLT3,RAD54L2,TAF10,MRGBP,CHD3,RLIM,H2AC8,TNP2,IWS1,MED24,DMAP1,NAA60,KAT6A,MED23,DLGAP5,H2AC13,TP53BP1,SUPT5H"
"GOBP_PROTEIN_DNA_COVALENT_CROSS_LINKING_REPAIR",0.847953216374269,1,0.0714786287425507,-0.517761128650433,-0.696487747204582,9,"TRAIP"
"GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0.267955801104972,1,0.0931454575337804,0.727079035611774,1.15198280508016,50,"DERL3,SYVN1,RHBDD1"
"GOBP_PROTEIN_EXPORT_FROM_NUCLEUS",0.832425068119891,1,0.0364548541965309,0.479881476871754,0.777657345131297,59,"ANKLE1,SIRT6,CCHCR1,PKD1,CHCHD4,RANGAP1,NXT1,SMURF1,FRAT1,XPO7,BARD1"
"GOBP_PROTEIN_FOLDING",0.376146788990826,1,0.0653834195468773,0.566748298329727,1.04626055203853,227,"PPIL1,MKKS,HSPA1L,NPPA,DNAJC24,LTBP4,CDC37,HSPBP1,GAK,CD74,HSPA4L,FKBP5,TBCEL,CCT3,DNAJA3,AHSA1,DFFA,FKBP1A,PDIA5,TBCE,NUDC,CLPX,CHCHD4,RIC3,DNAJC4,GRPEL2,TTC4,TOR2A,AIP,PDRG1,PFDN6,HSPB1,TXNDC5,QSOX2,HSPB6,ENGASE,CCT2,PPID,CLU,DNAJA4,CWC27,SDF2L1,PDIA3,PPIF,HSP90AB1,SNRNP70,FKBP10,HSPD1,TSC1,CCT6A,NPPC,PPIAL4A,SACS,QSOX1,FKBP4,PRDX4,TCP1,BAG2,HSPH1,NGLY1,BAG3,HSPA1A,DNAJC2,PPIE,HSP90B2P,CCT7,ALG12,FUT10,DNAJA2,CDC123,FKBP8,HSP90AA1,TELO2,HSPA1B,TBCD,DNAJB5,DNAJA1,LMAN2L,HSP90B1"
"GOBP_PROTEIN_FOLDING_IN_ENDOPLASMIC_RETICULUM",0.940298507462687,1,0.0350150690873584,0.466462293411125,0.634123925359627,12,"PDIA3,HSP90B1,HSPA5,P4HB"
"GOBP_PROTEIN_GERANYLGERANYLATION",0.78167115902965,1,0.0714786287425507,-0.610675268809301,-0.794771500713021,7,"CHM,MUSK,CHML,PGGT1B,RABGGTB"
"GOBP_PROTEIN_HETEROOLIGOMERIZATION",0.227848101265823,1,0.16440575583821,-0.701979322318892,-1.17407962636007,30,"COL1A2"
"GOBP_PROTEIN_HETEROTETRAMERIZATION",0.870206489675516,1,0.0380842053196415,0.522980326948334,0.723622003683188,16,"PKD1,FARSA,CPSF6"
"GOBP_PROTEIN_HEXAMERIZATION",0.263636363636364,1,0.0995791200495904,0.878471312039446,1.16095848522677,9,"TWNK,LRRC8A,UGDH"
